date,ABCB4,ABEV3,ANIM3,AMAR3,ARZZ3,AZUL4,B3SA3,BBAS3,BBDC3,BBSE3,BEEF3,BIDI3,BKBR3,BPAC3,BRDT3,BRFS3,BRML3,BTOW3,CAML3,CARD3,CCRO3,CEAB3,CIEL3,CNTO3,COGN3,CRFB3,CSMG3,CSAN3,CSNA3,CVCB3,CYRE3,DIRR3,ECOR3,EGIE3,ELET3,ELET3,EMBR3,ENAT3,ENBR3,EVEN3,EQTL3,ETER3,EZTC3,FHER3,FLRY3,GFSA3,GNDI3,GOLL4,GRND3,HAPV3,HGTX3,HYPE3,IGTA3,IRBR3,ITSA3,ITUB3,JBSS3,JHSF3,KLBN11,LEVE3,LINX3,LOGN3,LREN3,LWSA3,MDIA3,MEAL3,MGLU3,MILS3,MRFG3,MRVE3,MYPK3,NEOE3,NTCO3,OIBR3,PCAR3,PETR3,POSI3,PRIO3,QUAL3,RADL3,RAIL3,RENT3,SANB11,SAPR11,SBSP3,SHUL4,SQIA3,STBP3,SUZB3,TCSA3,TIMS3,TOTS3,TRIS3,TUPY3,UGPA3,USIM5,VALE3,VIVT3,VLID3,VVAR3,WEGE3,WIZS3,YDUQ3
2019-02-24,50,100,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,51,0,18,0,0,0,0,0,0,0,0,33,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
2019-03-03,0,25,0,0,0,0,46,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,68,68,29,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,66,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
2019-03-10,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,31,0,0,0,0,0,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
2019-03-17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,53,0,0,0,0,13,0,0,0,50,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,19,0,0,0,0,0,0
2019-03-24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
2019-03-31,0,0,47,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,58,0,0,37,0,0,0,0,0,0,87,0,0,19,0,0,17,0,0,0
2019-04-07,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,50,0,0,46,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,19,0,0,0,0,48,0
2019-04-14,0,0,24,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,30,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,49,0
2019-04-21,0,53,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,54,0,0,0,0,25,0,0,0,0,0,0,46,86,0,0,0,0,0,0,0,0,0,0,0,0,0,66,10,0,0,35,18,49,0
2019-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,47,0,0,0,31,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,17,0,0
2019-05-05,0,0,24,0,0,0,0,32,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,52,0,0,0,38,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,32,9,0,0,0,0,0,0
2019-05-12,0,0,24,0,0,0,0,0,0,0,57,0,0,0,0,68,0,82,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,92,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-19,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,13,0,35,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
2019-05-26,0,27,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,67,0,0,0,0,0,32,42,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,94,0,41,0,0,0,0,0,0,0,56,0,20,0,0,0,0,0,0,13,0,0,0,52,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,18,0,0,0
2019-06-02,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,35,0,64,0,0,0,0,0,0,39,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,65,0,0,0,34,0,0,0,0,0,0,0,19,0,0,18,17,0,0
2019-06-09,0,27,49,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,92,0,0,35,0,0,0,0,0,0,33,0,0,0,18,17,0,0
2019-06-16,0,27,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,44,0,0,0,0,0,17,0,0
2019-06-23,0,0,50,0,0,0,50,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,41,0,0,0,0,0,54,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,0,33,0,0,0,0
2019-06-30,0,0,26,0,0,0,0,34,0,0,0,100,0,0,0,0,0,0,52,51,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,100,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,54,0,0,49,0,0,0,0,96,41,0,0,0,0,0,0,96,0,0,20,0,0,19,0,0,0
2019-07-07,0,27,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,49,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,13,0,35,0,51,0,87,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,0,0,0
2019-07-14,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,51,0,0,0,0,0,0,0,0,51,0,0,92,0,41,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,44,0,0,0,0,54,0,100,0
2019-07-21,0,0,25,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,42,37,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,40,0,35,0,0,0,0,0,0,0,20,0,0,18,36,0,0
2019-07-28,0,27,50,100,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,55,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,54,0,0,85,0,0,0,0,0,0,0,13,0,36,0,53,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-04,0,0,25,0,0,22,0,33,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,49,0,0,0,0,0,0,51,0,0,0,51,41,0,0,0,0,0,54,0,0,0,40,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,0,18,0,50,0
2019-08-11,53,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,98,0,0,0,38,0,0,0,50,0,0,0,0,0,59,0,0,0,0,69,0,0,0,0,0,0,65,0,0,0,53,0,0,0
2019-08-18,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,54,0,76,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,65,89,0,0,100,0,0,0,0,90,43,0,9,0,0,18,0,0,0
2019-08-25,0,0,0,0,0,0,0,31,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,47,0,52,0,53,0,0,0,0,13,0,0,76,34,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,61,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,18,0,0,34,0,0,0
2019-09-01,0,0,23,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,36,0,32,0,0,0,0,0,0,0,18,0,0,17,0,0,0
2019-09-08,0,0,0,44,0,0,44,0,0,45,0,87,0,0,0,31,0,0,0,0,0,0,30,35,0,94,0,0,29,0,53,0,0,0,0,0,0,0,0,50,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,96,0,100,0,54,0,0,0,0,0,0,47,0,0,0,0,0,0,43,79,0,0,0,0,0,0,31,0,0,0,0,0,0,0,9,0,0,33,16,0,0
2019-09-15,0,0,22,0,0,0,43,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,58,0,0,0,0,82,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,46,0,94,97,0,0,0,42,78,0,0,59,0,70,0,0,0,0,0,0,0,0,0,9,0,0,16,16,0,0
2019-09-22,0,0,22,0,0,0,0,30,0,0,0,0,0,0,0,31,0,0,0,0,0,0,30,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,100,59,0,0,48,0,0,0,0,0,0,0,0,0,0,59,0,32,0,47,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,9,0,0,16,16,0,0
2019-09-29,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,28,0,0,0,57,0,0,0,45,0,100,0,0,0,0,0,0,0,0,92,0,0,0,59,0,0,0,0,0,0,36,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,33,0,0,0
2019-10-06,0,25,22,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,12,0,0,0,0,0,0,0,80,0,0,0,0,0,0,32,0,0,0,36,0,0,0,0,0,0,0,0,0,0
2019-10-13,0,0,23,0,0,0,44,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,35,0,0,0,0,29,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,28,0,0,0,0,0,12,0,0,0,33,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,12,0,32,100,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,16,0,0,0
2019-10-20,48,0,0,0,87,0,0,30,81,0,0,0,0,0,0,0,36,0,0,44,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,89,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,83,0,0,31,0,0,0,0,0,0,0,9,0,0,0,0,45,0
2019-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,89,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
2019-11-03,48,24,22,0,0,20,0,0,0,0,0,0,0,0,44,31,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,12,0,0,0,0,33,0,0,0,0,0,0,0,18,0,0,0,0,0,0,23,0,0,0,0,100,0,0,78,0,0,0,0,0,0,62,0,0,0,0,0,0,0,9,0,29,0,0,45,0
2019-11-10,0,23,22,0,0,19,43,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,29,0,0,0,0,0,55,0,0,0,0,47,0,0,26,0,0,0,55,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
2019-11-17,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,82,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,17,0,0,0,0,0,0,12,0,31,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,16,0,45,0
2019-11-24,0,0,23,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,43,0,0,0,0,0,38,0,0,0,0,0,100,0,52,0,0,0,0,0,0,0,0,12,0,0,0,96,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,17,33,0,0
2019-12-01,0,0,21,0,0,19,0,57,0,0,100,0,0,0,0,30,0,0,43,0,0,0,29,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,44,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,51,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2019-12-08,0,0,0,0,0,0,86,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,0,0,0,0,0,0,0,90,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,31,49,0,0,79,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,9,0,0,96,0,0,100
2019-12-15,0,0,22,0,0,0,44,30,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,47,0,0,0,0,0,28,0,0,0,0,0,0,0,0,37,0,0,0,0,53,0,0,50,0,0,0,0,0,0,0,49,12,0,0,0,0,0,0,0,79,0,0,0,0,36,0,0,0,0,0,0,0,0,0,18,0,0,49,0,0,0
2019-12-22,0,27,75,0,0,0,100,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,56,0,54,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,37,0,0,0
2019-12-29,0,26,23,0,0,0,92,31,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,34,0,0,0
2020-01-05,47,0,0,43,0,0,0,29,0,43,0,0,0,0,0,0,0,0,43,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,45,0,0,0,0,27,49,0,40,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,88,0,0,47,11,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,17,0,0,16,0,0,0
2020-01-12,45,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,64,24,43,0,0,0,0,49,0,72,45,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,45,0,0,0,0,54,0,0,0,0,46,0,0,0,0,0,55,0,33,91,0,0,0,0,33,0,0,28,0,0,0,60,15,42,0
2020-01-19,47,0,21,0,85,0,42,0,0,0,50,0,0,0,0,0,0,0,43,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,89,0,40,0,27,0,0,80,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,17,0,0,0,0,0,47,45,0,0,0,45,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,29,8,0,0,0,15,43,0
2020-01-26,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,0,0,0,0,27,36,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,26,48,0,40,0,0,0,79,0,0,31,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,45,0,0,47,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,17,85,0,31,0,0,0
2020-02-02,45,0,42,0,0,0,41,0,76,0,48,0,0,0,0,0,0,0,0,83,0,100,0,65,0,0,81,0,27,35,100,0,0,0,0,0,0,0,0,0,0,0,43,87,42,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,45,40,0,0,0,0,0,0,0,0,0,11,0,30,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,27,92,0,0,0
2020-02-09,0,0,42,0,0,0,41,0,0,0,49,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,27,0,51,0,0,0,0,0,0,0,49,0,0,0,44,0,0,0,0,52,0,89,0,44,0,82,79,0,0,31,0,0,0,0,0,40,47,0,17,0,0,0,0,0,92,11,0,30,0,44,0,0,0,0,0,0,0,0,34,0,30,0,0,0,100,0,0,29,0,0,0,15,0,0,0
2020-02-16,0,22,0,0,82,0,0,28,0,0,49,0,0,0,0,29,0,0,0,41,0,0,0,0,0,0,0,0,53,71,0,0,0,0,0,0,26,0,0,46,0,0,0,0,41,0,0,0,0,0,0,0,0,12,0,0,68,0,0,0,0,0,0,0,46,0,17,0,0,0,0,0,0,11,0,30,0,0,0,0,40,0,0,0,0,0,0,91,0,100,0,0,0,0,0,0,16,0,0,30,44,0,0
