date,ABCB4,ABEV3,ANIM3,AMAR3,ARZZ3,AZUL4,B3SA3,BBAS3,BBDC3,BBSE3,BEEF3,BIDI3,BKBR3,BPAC3,BRDT3,BRFS3,BRML3,BTOW3,CAML3,CARD3,CCRO3,CEAB3,CIEL3,CNTO3,COGN3,CRFB3,CSMG3,CSAN3,CSNA3,CVCB3,CYRE3,DIRR3,ECOR3,EGIE3,ELET3,ELET3,EMBR3,ENAT3,ENBR3,EVEN3,EQTL3,ETER3,EZTC3,FHER3,FLRY3,GFSA3,GNDI3,GOLL4,GRND3,HAPV3,HGTX3,HYPE3,IGTA3,IRBR3,ITSA3,ITUB3,JBSS3,JHSF3,KLBN11,LEVE3,LINX3,LOGN3,LREN3,LWSA3,MDIA3,MEAL3,MGLU3,MILS3,MRFG3,MRVE3,MYPK3,NEOE3,NTCO3,OIBR3,PCAR3,PETR3,POSI3,PRIO3,QUAL3,RADL3,RAIL3,RENT3,SANB11,SAPR11,SBSP3,SHUL4,SQIA3,STBP3,SUZB3,TCSA3,TIMS3,TOTS3,TRIS3,TUPY3,UGPA3,USIM5,VALE3,VIVT3,VLID3,VVAR3,WEGE3,WIZS3,YDUQ3
2020-02-23,0,22,41,0,0,0,0,0,0,0,0,0,0,0,0,28,0,68,0,0,0,0,27,0,24,0,0,0,26,34,49,0,0,0,0,0,0,0,0,0,0,0,0,0,41,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,16,0,44,0,0,0,0,11,0,0,0,0,46,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,8,0,0,45,0,0,93
2020-03-01,0,22,20,40,0,36,40,27,0,0,0,0,0,100,0,28,0,0,0,0,0,0,27,0,24,0,0,0,0,69,0,0,0,0,0,0,0,0,47,0,0,0,0,0,41,0,0,0,46,0,0,42,0,100,0,42,33,89,0,0,0,0,0,0,0,0,33,0,44,82,0,0,0,21,0,29,44,42,0,0,39,0,0,0,0,0,0,0,0,0,0,74,0,0,0,27,39,0,0,89,14,0,0
2020-03-08,0,0,0,0,80,18,0,27,0,0,0,0,0,0,0,28,0,68,0,0,0,0,0,0,0,0,0,75,26,68,0,0,0,0,0,0,0,0,93,0,0,0,0,0,41,0,0,75,0,0,0,0,0,44,0,42,100,0,0,0,48,48,0,0,0,0,32,0,44,0,0,0,0,64,0,86,0,0,0,0,39,0,0,0,54,0,65,0,0,49,0,0,0,0,0,55,39,0,26,89,0,0,92
2020-03-15,43,65,0,0,78,89,0,0,72,0,0,0,80,0,0,0,0,66,0,0,0,0,26,31,93,42,0,0,25,100,0,0,0,43,29,29,24,0,0,44,0,0,0,0,0,0,45,98,0,0,0,0,0,33,0,41,33,0,0,0,48,0,86,0,0,66,32,0,0,0,42,0,0,42,0,0,0,41,0,0,0,70,0,0,0,0,0,0,0,48,0,74,0,0,0,54,16,0,0,72,14,0,0
2020-03-22,0,0,39,0,0,52,76,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,76,0,0,33,0,0,68,42,29,29,0,0,45,0,0,0,0,0,39,36,0,0,0,0,0,0,0,43,0,40,96,28,0,0,0,0,42,0,0,0,77,0,0,78,0,0,0,20,0,83,0,40,0,69,37,0,0,0,0,72,0,86,0,0,0,71,0,0,35,0,0,0,0,57,41,0,0
2020-03-29,0,0,19,0,0,50,0,100,0,76,0,0,0,0,0,0,31,0,0,0,0,90,25,0,0,0,0,0,0,64,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,39,0,11,72,0,31,27,0,0,0,0,41,0,0,0,30,0,0,0,0,0,0,0,0,27,0,0,0,0,72,66,0,0,0,0,30,0,53,0,0,0,0,0,0,25,7,0,0,55,0,38,0
2020-04-05,42,0,57,0,0,68,38,51,0,0,0,74,76,0,0,52,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,31,0,0,50,0,0,0,0,0,0,31,0,0,0,0,0,0,10,0,55,0,0,0,0,0,0,0,47,51,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0
2020-04-12,0,0,0,0,74,50,37,25,0,0,0,72,0,0,0,26,0,62,0,0,0,0,0,0,22,0,0,0,0,0,45,0,0,41,0,0,0,0,43,0,47,0,39,0,0,0,0,23,0,0,0,0,0,10,0,38,0,0,0,49,0,0,0,0,0,0,30,0,0,0,0,0,0,10,0,53,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,69,0,25,0,0,0,0,0,0,0
2020-04-19,0,0,55,0,0,16,36,24,67,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,10,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,76,0,0,0,65,25,0,0,0,0,0,0,0,0,0,0,0,33,0,7,0,0,13,0,37,0
2020-04-26,0,20,19,37,0,17,73,75,0,38,43,0,0,0,37,0,0,63,0,0,0,0,49,0,0,0,0,0,0,31,45,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,23,0,0,0,0,0,10,0,0,31,27,0,98,0,0,0,0,0,0,0,0,0,0,0,0,41,10,0,0,41,0,0,0,36,66,26,0,100,0,0,0,26,0,0,0,0,0,0,50,0,0,24,55,0,0,0
2020-05-03,0,20,19,0,0,33,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,27,27,22,0,43,0,47,0,0,0,75,0,0,23,0,0,0,0,0,20,0,0,61,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,10,0,27,41,39,0,66,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,14,0,0,54,26,0,85
2020-05-10,0,41,19,0,0,34,37,0,0,77,0,0,0,0,0,79,0,0,0,0,0,0,0,30,22,0,0,0,24,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,76,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,10,0,54,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,26,8,0,0,14,0,0,0
2020-05-17,85,0,39,38,0,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,25,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,48,0,0,36,40,0,0,0,40,96,0,0,51,0,0,83,0,0,0,0,0,42,0,0,0,0,0,0,0,0,40,44,0,37,0,0,0,0,0,31,0,0,0,0,0,31,0,0,52,15,0,0,28,0,0,0
2020-05-24,0,0,78,0,0,0,0,26,72,40,46,0,0,0,39,54,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,100,0,0,0,39,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,43,0,0,0,0,0,43,0,0,0,0,10,0,0,88,41,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,27,0,0,0,14,0,0,0
2020-05-31,41,21,0,0,0,51,0,25,70,0,0,0,0,0,0,0,0,64,0,38,0,0,51,30,22,0,0,71,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,38,35,0,47,43,0,35,0,0,32,0,0,0,0,28,100,0,0,0,0,0,0,15,0,0,0,0,0,0,20,0,82,42,0,0,0,36,0,0,0,0,0,0,0,27,0,0,0,0,0,0,26,15,0,0,28,0,0,0
2020-06-07,0,42,0,0,0,70,0,52,0,39,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,33,0,0,0,0,29,29,24,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,29,29,51,0,0,0,0,0,0,16,0,43,0,0,0,43,10,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,89
2020-06-14,44,0,20,0,0,0,0,81,0,0,0,0,0,0,0,28,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,46,0,0,42,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,46,0,39,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,15,0,0,0
2020-06-21,0,22,20,0,0,18,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,76,0,0,0,0,0,0,0,44,0,0,0,16,0,0,0,0,0,0,75,0,0,0,0,0,0,0,72,0,100,0,0,0,0,0,0,0,0,0,0,0,55,8,0,0,30,14,0,0
2020-06-28,45,23,21,0,0,0,0,55,76,0,48,0,84,0,41,0,0,0,0,41,0,0,28,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,53,0,0,0,0,38,0,26,0,0,0,43,0,35,0,0,0,0,0,0,0,0,0,40,46,69,17,0,46,0,0,0,0,33,93,30,0,0,0,0,0,73,29,0,0,0,0,0,0,0,0,78,0,0,0,28,17,0,0,15,0,0,0
2020-07-05,90,0,21,0,0,19,0,0,0,0,0,0,0,0,0,0,0,70,0,42,0,0,28,0,24,0,0,0,54,0,0,0,73,45,0,0,25,0,0,47,0,0,0,0,0,0,0,52,0,0,0,0,0,46,0,0,34,0,0,55,0,0,0,40,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,29,0,0,0,100,0,0,51,0,0,0,0,0,28,0,0,0,0,44,0,0
2020-07-12,0,0,62,0,82,75,41,28,0,42,0,0,0,0,0,0,0,0,0,0,0,0,28,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,42,0,0,26,0,0,0,0,0,46,0,0,0,30,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,22,0,0,46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,16,0,0,46,15,84,0
2020-07-19,0,0,0,0,0,38,42,0,0,0,0,0,0,0,0,29,0,71,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,35,0,0,0,62,31,56,0,0,46,0,0,0,0,0,0,0,45,0,0,56,0,30,0,0,0,0,0,75,0,0,0,0,34,0,0,0,0,0,0,79,0,0,17,0,0,15,45,0,0
2020-07-26,46,0,0,0,0,19,0,28,0,0,0,0,85,0,42,29,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,50,0,0,47,0,0,0,0,0,0,0,47,89,0,30,47,0,0,76,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,29,8,0,0,31,15,0,0
2020-08-02,0,23,0,0,0,0,42,0,77,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,74,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,23,0,44,0,0,0,0,0,100,0,41,0,0,0,0,0,0,0,0,0,100,0,0,47,44,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,31,15,0,0
2020-08-09,0,0,42,0,0,38,0,56,0,0,0,0,0,0,0,0,0,0,0,0,41,0,28,0,24,0,0,0,0,0,0,0,0,46,31,31,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,23,0,43,0,0,0,0,100,0,45,0,0,0,33,0,0,0,0,0,46,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,15,0,0,96
2020-08-16,45,22,41,0,0,0,0,28,0,0,0,0,0,0,41,0,0,69,0,0,0,0,81,0,0,43,0,0,0,35,0,0,0,0,0,0,0,100,0,0,0,0,0,0,41,38,0,26,47,0,0,0,0,0,0,43,34,30,0,0,0,0,0,0,46,69,33,0,45,0,0,0,0,11,0,29,0,86,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0
2020-08-23,0,22,20,0,0,18,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,34,0,0,0,43,0,0,0,0,0,44,0,0,41,0,40,37,0,0,0,0,0,0,78,0,0,41,0,29,29,0,0,0,0,0,0,0,0,0,87,0,42,0,0,21,0,0,0,0,0,0,38,0,0,0,0,0,0,0,28,0,0,0,0,0,0,27,0,0,0,14,0,0,0
2020-08-30,0,21,59,0,0,35,0,52,0,0,0,76,0,0,0,0,0,0,0,0,39,0,0,0,23,0,0,74,0,0,0,0,0,0,0,0,24,48,0,0,0,0,0,0,0,0,0,24,0,0,37,0,0,33,0,40,32,0,58,52,0,0,0,0,44,0,0,0,43,0,42,0,43,10,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
2020-09-06,44,22,60,0,0,0,39,54,0,0,0,0,81,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,49,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,22,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,87,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,73,0,0,0,0,8,0,0,0,14,0,0
2020-09-13,0,0,58,0,0,35,0,52,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,21,0,0,0,0,29,0,0,0,0,0,0,65,16,0,0,78,0,0,0,20,0,28,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,0,0,0
2020-09-20,43,0,20,0,0,0,39,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,21,0,57,0,0,0,0,0,70,0,48,0,0,0,0,0,0,0,0,0,0,36,0,8,0,0,43,28,40,0
2020-09-27,0,0,0,0,0,19,0,28,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,25,0,0,0,0,71,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,51,0,0,0,0,0,17,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15,0,0,0
2020-10-04,0,47,22,43,0,0,0,0,0,44,0,0,0,0,0,0,0,0,43,0,0,0,0,0,50,0,0,0,28,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,47,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,17,0,0,32,0,44,0
2020-10-11,0,0,0,46,0,21,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,34,34,29,0,0,0,0,0,0,0,0,0,0,29,53,0,43,0,0,0,0,0,38,34,0,0,0,0,0,0,0,0,57,0,0,0,100,0,0,24,0,0,0,49,0,0,45,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
2020-10-18,0,26,48,0,0,21,0,0,86,48,0,0,0,0,0,0,0,0,0,0,0,0,31,0,55,0,93,0,0,0,0,0,83,51,0,0,0,0,0,0,0,50,99,0,0,0,0,30,0,100,0,0,0,52,0,0,79,0,0,0,0,0,51,91,0,0,94,0,51,0,0,0,0,13,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,58,0,0,38,0,0,0,9,0,31,35,100,0,0
2020-10-25,51,51,47,0,92,0,0,63,0,0,0,0,94,0,0,32,0,0,0,0,0,0,0,0,28,50,0,0,30,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,37,0,0,0,0,0,0,0,83,32,0,0,0,0,0,33,0,0,0,0,0,0,0,9,0,0,34,0,0,0
2020-11-01,0,0,20,0,0,35,0,53,0,40,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,22,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,44,0,0,0,0,0,0,48,0,0,0,0,0,0,0,73,0,0,0,27,8,0,0,14,14,0,0
2020-11-08,0,0,0,0,0,100,0,30,0,0,0,87,0,0,0,31,0,0,0,0,0,0,0,0,26,0,0,84,29,0,0,0,0,49,0,0,27,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,25,84,0,0,0,0,0,53,0,0,0,50,75,18,0,0,0,0,0,0,0,0,0,50,0,0,0,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,16,0,0
2020-11-15,0,0,69,0,0,0,0,31,0,0,54,0,0,0,46,0,0,0,0,0,45,0,0,0,0,49,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,51,0,52,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,94,0,0,0,36,0,0,0,0,52,82,0,81,0,0,0,0,0,0,0,0,0,85,0,0,0,0,9,0,0,50,16,0,0
2020-11-22,0,0,23,0,0,42,0,31,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,49,0,0,47,44,0,29,0,0,0,0,0,26,0,0,39,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,37,0,34,0,0,0,0,45,0,0,58,0,0,0,0,34,0,0,0,37,0,0,0,9,0,0,17,34,0,0
2020-11-29,0,0,0,0,0,20,0,61,0,46,0,0,0,0,0,63,0,76,0,45,0,0,0,0,0,0,0,0,0,76,55,0,79,49,0,0,28,55,0,51,0,48,0,0,0,0,0,0,0,0,0,0,88,13,0,0,38,100,0,0,0,0,0,0,51,76,18,0,0,0,98,0,0,24,0,0,0,47,0,81,0,0,0,56,0,0,0,0,32,0,0,0,0,0,0,0,9,91,0,100,0,0,0
2020-12-06,50,0,22,0,0,60,0,30,0,0,0,0,0,0,0,0,0,75,46,0,0,0,0,0,26,0,0,0,0,0,0,0,78,0,0,0,0,56,0,0,0,47,0,0,45,0,0,0,0,0,42,0,0,0,0,46,0,0,0,0,0,0,0,0,0,75,54,0,100,0,0,0,100,35,100,0,0,0,50,0,43,0,0,0,60,0,0,99,0,0,0,0,0,83,0,0,9,0,0,33,0,45,0
2020-12-13,100,25,0,0,0,0,0,92,0,46,54,0,0,0,0,32,0,0,0,0,90,0,31,0,27,0,0,0,0,39,0,0,0,100,0,0,56,0,0,0,0,0,0,0,0,0,51,29,0,0,0,0,0,13,86,95,38,34,34,0,0,0,0,0,0,0,56,0,0,0,0,0,50,84,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,41,0,0,0,0,17,0,0,0
2020-12-20,0,0,0,0,0,22,0,66,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,79,0,0,0,53,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,10,0,0,0,0,0,0
2020-12-27,0,26,0,0,0,21,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,31,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,0,0,52,17,0,0
2021-01-03,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,36,74,0,0,0,0,29,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,98,0,50,0,0,0,0,12,82,0,0,32,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,9,0,0,32,31,0,0
2021-01-10,47,0,45,0,0,20,0,30,0,0,0,0,0,0,0,31,0,0,0,0,0,0,29,0,26,0,0,0,0,74,0,0,0,47,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,33,0,0,0,0,0,0,0,18,0,48,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,35,0,0,0,9,0,0,0,15,0,0
2021-01-17,0,0,67,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,55,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,12,0,46,37,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,35,0,0,0,46,0,0,0,79,0,0,0,0,0,0,31,0,0,0,0,0,40,0,18,0,0,33,0,0,0
2021-01-24,49,0,45,0,0,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,29,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,16,0,0,0
2021-01-31,0,0,23,0,0,41,0,0,0,46,0,88,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,100,100,28,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,13,0,0,0,0,0,0,0,0,49,43,0,0,18,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
2021-02-07,0,0,52,0,0,0,0,35,0,0,60,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,33,0,0,0,0,57,38,38,32,0,0,0,66,0,0,0,0,0,0,32,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,100,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,37,0,100,0,0,0,0,0,10,0,0,0,0,0,0
