date,ABCB4,ABEV3,ANIM3,AGRO3,ALPA3,ALPA4,AMAR3,ARZZ3,AZUL4,B3SA3,BBAS3,BBDC3,BBSE3,BEEF3,BIDI3,BKBR3,BPAC3,BRAP3,BRDT3,BRFS3,BRSR3,BRKM3,BRML3,BTOW3,CAML3,CARD3,CCRO3,CEAB3,CIEL3,CMIG3,CNTO3,COGN3,CPFE3,CPLE3,CRFB3,CSMG3,CSAN3,CSNA3,CVCB3,CYRE3,DIRR3,DTEX3,ECOR3,EGIE3,ELET3,ELET3,EMBR3,ENAT3,ENBR3,ENGI3,EVEN3,EQTL3,ETER3,EZTC3,FESA4,FHER3,FLRY3,GFSA3,GGBR3,GNDI3,GOAU3,GOLL4,GRND3,GUAR3,HAPV3,HGTX3,HYPE3,IGTA3,IRBR3,ITSA3,ITUB3,JBSS3,JHSF3,KLBN11,LAME3,LEVE3,LIGT3,LINX3,LLIS3,LOGN3,LREN3,LWSA3,MDIA3,MEAL3,MGLU3,MILS3,MRFG3,MRVE3,MULT3,MYPK3,NEOE3,NTCO3,OIBR3,OMGE3,PSSA3,PCAR3,PFRM3,PETR3,POMO3,POSI3,PRIO3,PTBL3,QUAL3,RADL3,RAIL3,RAPT3,RLOG3,RENT3,SANB11,SAPR11,SBSP3,SHUL4,SMTO3,SQIA3,STBP3,SULA3,SUZB3,TASA3,TCSA3,TGMA3,TAEE3,TIMS3,TOTS3,TRIS3,TUPY3,UGPA3,UNIP6,USIM5,VALE3,VIVT3,VLID3,VULC3,VVAR3,WEGE3,WIZS3,YDUQ3
2019-08-11,36,35,44,44,34,38,11,14,2,30,24,29,23,23,49,20,29,35,17,20,30,0,22,32,43,8,21,0,20,27,3,0,0,36,3,12,39,41,9,20,3,37,21,33,5,5,15,52,21,47,73,14,12,27,56,17,45,34,19,10,30,7,31,38,15,5,22,9,3,27,25,23,20,45,7,67,21,4,22,70,25,0,100,0,54,67,25,53,20,3,23,0,15,42,21,0,21,18,15,7,14,22,47,15,40,0,60,8,14,13,11,13,12,17,11,0,79,0,18,13,8,0,12,97,42,84,75,76,14,0,49,57,38,16,46,12
2019-08-18,15,28,15,31,0,19,27,5,2,32,37,14,25,26,21,10,100,0,29,19,0,0,17,26,37,8,12,0,24,32,3,0,11,70,3,12,24,37,6,22,6,41,33,45,23,23,10,45,30,47,68,9,2,44,68,7,36,22,9,25,20,5,51,57,17,13,28,9,2,57,27,14,14,40,7,65,10,6,5,24,15,0,53,1,42,60,20,35,20,10,23,0,37,41,15,5,5,16,15,4,16,53,25,10,54,0,29,8,9,6,11,4,11,31,6,73,59,0,13,0,32,0,3,46,46,80,46,56,11,4,58,26,42,12,37,15
2019-08-25,31,24,58,49,0,0,16,9,3,47,31,17,31,20,14,10,43,0,39,15,22,20,27,48,42,8,19,0,22,21,5,0,22,18,5,3,22,26,4,10,3,26,42,49,10,10,10,45,25,12,64,4,64,27,86,14,23,36,28,8,39,4,51,56,9,1,4,4,2,49,46,11,13,49,0,33,0,5,27,48,24,0,46,7,35,48,9,24,0,20,13,0,39,27,42,3,10,15,22,7,7,18,21,20,24,23,49,28,11,13,4,9,6,28,11,18,59,0,15,13,16,0,3,60,65,77,49,72,12,7,34,56,33,16,51,19
2019-09-01,20,33,29,24,0,28,16,26,4,30,35,28,19,5,12,14,14,0,34,15,0,13,19,30,87,15,16,0,20,47,3,0,44,17,3,0,8,29,7,31,6,10,41,43,7,7,18,34,25,58,56,9,31,44,61,7,32,31,18,10,19,8,51,75,11,5,21,4,6,40,27,19,9,35,14,73,5,7,5,31,20,0,45,3,26,47,13,100,5,10,15,0,47,68,25,0,10,19,7,11,7,22,17,15,56,0,24,13,18,8,14,4,17,100,34,0,70,0,19,50,47,0,21,56,69,88,46,56,11,4,48,52,27,13,37,26
2019-09-08,40,20,7,30,34,37,24,16,3,49,33,31,25,30,14,5,0,34,22,17,7,32,29,44,69,13,11,0,22,21,4,0,55,17,6,0,14,44,4,31,6,15,21,32,10,10,13,30,35,12,67,4,19,13,36,12,14,19,27,13,10,6,54,56,14,3,14,21,4,40,29,15,9,57,0,64,25,10,16,20,31,0,42,3,44,47,20,99,10,10,18,0,41,41,20,0,15,19,7,12,8,61,22,12,55,0,39,21,14,12,14,17,17,31,13,0,72,0,11,13,8,0,6,84,64,41,33,76,12,22,38,39,30,13,26,30
2019-09-15,20,29,22,55,34,28,21,12,7,35,30,18,22,30,14,14,0,0,22,17,36,20,7,42,55,3,16,0,41,10,3,0,0,35,3,9,24,35,7,22,6,36,41,36,10,10,11,41,20,47,43,18,14,27,74,7,28,45,9,33,10,10,27,94,20,5,28,17,6,40,15,17,10,40,14,44,31,4,5,27,11,0,31,3,28,47,29,59,0,20,10,0,38,27,51,0,15,29,7,8,24,57,14,17,61,0,34,14,7,2,36,4,23,30,13,36,79,0,9,38,16,0,12,35,55,61,43,61,10,18,58,60,25,15,29,11
2019-09-22,35,18,7,18,0,27,18,7,4,32,30,16,24,49,7,14,0,0,19,13,14,13,10,26,51,13,13,0,23,37,14,0,33,0,6,0,14,46,5,23,0,41,45,38,15,15,21,43,36,57,47,22,6,26,78,60,24,35,9,20,29,10,44,24,6,5,7,17,7,37,19,19,12,41,7,61,15,2,0,10,4,0,31,3,20,18,47,32,10,10,17,0,31,40,36,0,20,16,0,9,9,43,11,19,64,0,39,23,9,5,18,4,11,13,17,0,49,0,9,12,23,0,9,34,31,48,24,51,9,7,23,42,28,10,39,7
2019-09-29,40,30,7,18,0,55,18,23,4,27,34,23,20,67,13,19,0,0,34,17,0,19,22,2,41,10,11,0,25,32,8,0,65,35,6,21,18,44,6,19,12,41,33,35,5,5,17,40,24,68,63,9,13,16,36,23,38,19,9,12,38,8,44,31,14,5,21,13,5,29,34,14,14,45,7,32,15,5,5,27,16,0,55,1,20,59,32,17,0,20,4,0,29,40,26,3,5,15,64,8,11,22,11,20,45,23,29,19,16,5,11,4,6,34,17,0,35,0,10,0,23,0,12,28,54,57,36,46,11,7,75,38,24,13,29,11
2019-10-06,35,25,14,12,100,46,29,16,4,23,48,32,26,35,22,19,14,0,24,13,0,6,10,61,73,13,23,0,19,10,7,6,22,68,9,0,10,49,3,7,9,5,33,39,18,18,17,40,32,34,56,26,15,13,72,16,33,22,54,17,10,8,36,31,40,6,17,13,3,42,27,22,10,37,13,48,15,7,0,10,11,0,28,3,26,23,14,39,10,39,7,0,26,0,15,0,10,14,7,2,7,26,9,27,58,0,19,15,13,9,32,17,17,12,30,0,49,0,9,100,23,0,6,14,9,46,42,57,12,0,33,30,24,10,42,30
2019-10-13,24,28,21,41,32,36,25,7,5,28,52,28,28,17,35,9,0,11,5,13,0,0,14,34,40,2,34,5,17,20,12,9,21,17,4,11,10,37,3,44,15,15,32,43,20,20,10,29,33,33,100,21,9,19,29,29,24,21,35,22,37,5,52,36,19,5,17,20,4,41,26,14,13,40,13,16,15,4,16,26,16,0,33,2,28,40,19,39,0,32,20,0,21,13,5,3,10,16,28,6,11,17,17,19,46,66,52,21,9,15,24,12,11,21,39,0,42,0,8,12,15,0,3,30,61,55,23,53,9,3,41,54,20,13,28,11
2019-10-20,34,69,20,29,95,88,12,7,5,36,47,39,29,62,15,18,0,0,25,12,14,18,14,20,39,2,29,10,17,15,10,11,31,0,15,8,19,74,4,18,6,29,43,41,14,14,21,35,57,77,95,25,4,3,29,29,35,24,17,14,18,5,73,76,8,7,13,32,2,40,26,17,10,48,19,61,14,5,10,32,31,0,16,0,26,50,18,18,23,25,16,0,20,13,14,0,5,20,27,5,12,62,31,25,48,22,46,57,6,19,10,12,16,14,28,0,57,0,7,48,37,0,11,36,35,39,40,59,11,7,41,16,20,27,27,39
2019-10-27,19,67,20,46,32,44,13,13,2,39,42,41,40,31,9,5,27,21,28,19,7,12,12,43,35,5,24,100,26,25,20,10,52,0,10,14,26,40,7,25,6,10,24,27,15,15,10,61,29,0,62,4,2,19,17,31,30,47,78,14,28,7,45,47,8,5,27,8,3,45,24,19,12,52,6,19,5,6,10,77,26,0,20,2,45,22,14,43,28,28,10,0,18,13,24,0,5,20,21,12,16,33,16,44,66,22,28,31,15,10,10,4,22,13,35,34,64,0,7,0,22,0,17,13,39,52,26,66,10,0,54,41,17,16,30,18
2019-11-03,53,57,21,6,0,53,22,29,3,38,38,25,52,38,11,27,0,11,32,13,14,18,35,24,48,19,22,34,17,10,16,12,84,49,7,8,15,30,18,52,15,19,20,55,25,25,14,26,37,22,79,21,9,13,69,9,23,37,43,41,18,5,43,35,14,5,30,40,7,41,30,33,19,100,26,61,19,2,25,58,23,0,36,4,36,44,8,27,9,44,8,0,24,39,39,0,0,23,62,19,14,37,16,12,57,0,18,16,15,22,30,12,0,14,50,34,59,0,18,24,37,0,14,60,17,81,14,46,10,10,32,65,17,21,35,32
2019-11-10,15,27,7,12,34,74,26,5,4,30,33,24,22,35,18,24,0,0,29,10,7,0,22,9,36,3,8,42,17,41,25,8,22,0,11,15,37,21,42,29,12,25,12,32,16,16,21,47,28,46,69,31,12,13,55,16,14,30,27,10,10,5,36,31,11,6,28,13,5,35,23,22,15,31,14,40,5,7,16,47,26,0,42,3,26,46,16,54,10,33,8,0,18,0,10,0,10,14,29,23,6,21,15,10,34,46,24,13,7,6,18,17,23,20,27,18,37,60,8,13,16,0,9,46,46,30,31,34,8,18,52,13,33,20,26,11
2019-11-17,14,36,27,12,32,44,40,20,2,21,25,23,24,34,11,5,0,11,25,11,7,12,14,18,44,17,16,24,17,15,13,11,32,49,4,0,17,27,29,30,3,19,27,34,6,6,11,36,21,0,55,21,18,13,52,4,22,13,26,5,19,7,17,35,16,1,20,16,3,38,16,22,11,56,6,61,10,5,36,100,14,0,56,2,22,67,34,43,23,35,10,0,15,13,39,0,10,14,48,52,9,29,16,7,23,0,28,31,13,9,17,33,5,14,42,0,37,52,10,36,37,0,28,50,17,49,23,41,7,0,50,16,19,16,25,11
2019-11-24,24,30,20,6,0,52,46,7,3,48,26,28,24,67,14,27,0,0,20,21,0,12,9,17,17,7,10,26,13,24,19,5,31,48,6,6,11,48,26,20,9,9,38,41,8,8,15,19,31,22,69,21,16,19,29,11,25,26,43,14,28,7,31,41,21,7,36,20,5,30,31,37,14,25,13,30,14,15,25,89,19,0,59,1,31,22,18,27,14,16,8,0,16,0,24,3,5,15,20,49,15,32,10,34,41,0,54,30,9,9,10,25,11,13,55,0,27,28,9,36,15,6,6,30,26,15,29,64,10,17,54,20,27,18,52,28
2019-12-01,44,51,7,36,0,45,46,11,3,30,38,20,24,69,17,19,0,0,40,13,7,6,21,34,58,20,14,51,14,15,31,9,54,100,12,0,23,45,24,35,15,25,36,58,9,9,15,20,60,45,26,17,17,26,53,25,31,43,53,20,76,5,35,42,22,8,24,29,3,34,28,30,29,55,0,47,5,4,36,46,38,0,58,5,32,34,16,36,5,42,7,0,23,13,30,0,25,14,21,100,21,38,27,26,64,0,37,26,4,6,31,13,0,11,45,0,31,29,37,25,23,0,17,82,36,29,24,78,9,14,28,33,50,28,31,7
2019-12-08,42,36,44,12,69,86,38,14,4,65,33,21,17,65,24,35,29,12,50,14,0,13,5,14,61,47,15,37,24,22,28,18,34,35,2,3,20,53,16,39,29,37,30,31,11,11,7,21,57,36,28,27,26,17,44,24,31,71,19,18,10,7,58,44,15,11,4,17,3,30,15,47,26,47,42,62,10,10,28,35,27,0,78,4,24,84,21,36,10,17,10,0,21,28,21,0,100,17,7,89,24,71,22,55,47,94,30,20,9,18,44,31,29,31,66,37,20,31,24,39,24,0,24,61,9,14,22,53,9,7,69,44,68,29,22,15
2019-12-15,32,43,15,38,0,48,24,14,3,52,30,21,27,52,13,30,0,0,27,18,0,7,18,19,71,50,22,29,25,27,26,11,57,53,13,3,25,52,20,50,13,37,30,52,15,15,7,70,66,12,28,27,42,45,51,100,42,92,76,55,61,4,65,39,30,4,51,31,2,41,25,33,32,39,28,58,5,6,17,67,27,0,54,3,26,67,60,45,0,27,10,67,19,14,32,3,69,16,45,66,31,58,18,18,53,72,40,16,12,8,22,18,18,24,68,19,37,31,38,13,16,0,6,76,90,20,25,52,10,11,15,36,55,23,36,16
2019-12-22,25,18,9,23,0,46,23,23,2,100,25,20,22,37,10,24,0,0,30,13,0,16,21,29,45,25,23,34,12,26,13,8,0,43,6,4,12,50,14,35,11,38,25,18,16,16,20,46,38,14,26,16,33,70,0,46,13,38,23,12,48,2,41,46,18,10,4,16,2,20,32,28,25,35,25,65,19,8,33,58,48,0,30,5,15,22,33,16,6,25,6,21,18,50,38,3,44,9,18,29,21,43,21,21,33,0,24,10,20,10,22,21,7,14,47,0,34,15,26,47,19,0,18,48,56,24,15,40,6,4,29,48,27,18,42,14
2019-12-29,47,30,17,21,0,54,22,16,2,83,27,26,34,32,13,28,33,0,28,6,25,30,17,17,22,39,15,32,13,18,26,8,13,20,5,7,30,40,12,59,22,24,53,24,10,10,15,32,68,13,31,21,27,35,50,14,49,74,21,15,34,2,31,50,20,6,12,20,2,37,28,26,21,25,24,62,0,6,13,55,41,0,36,0,17,69,54,28,6,23,7,63,14,47,12,15,54,14,25,31,32,36,20,23,39,53,11,23,34,17,29,30,13,23,37,0,14,42,33,0,27,0,24,45,48,25,18,37,8,4,39,30,28,22,46,13
2020-01-05,93,38,22,6,34,56,42,9,3,63,27,28,39,69,17,29,0,11,65,11,0,26,5,33,64,61,25,54,33,0,22,7,11,34,12,6,38,44,19,29,16,15,29,38,14,14,18,55,61,59,27,36,49,54,31,10,47,62,65,41,30,7,52,19,38,12,25,22,4,54,34,35,33,33,0,76,10,12,16,55,24,0,53,7,26,94,48,24,10,40,9,100,27,69,36,5,89,19,15,41,41,82,22,17,59,23,58,15,21,12,7,26,6,28,68,18,31,55,53,26,40,0,9,57,42,19,31,37,10,4,48,48,26,29,70,46
2020-01-12,86,42,34,17,32,52,27,13,4,49,27,25,33,97,16,81,0,0,43,12,7,6,16,26,47,52,28,39,23,29,45,10,62,48,10,0,35,57,20,31,17,33,69,28,15,15,17,64,55,43,38,41,100,50,51,31,31,47,69,61,18,4,51,52,27,12,13,20,4,73,49,34,28,55,25,49,9,5,60,76,43,0,56,10,25,44,61,16,9,22,17,41,21,25,14,5,24,15,34,28,37,36,23,18,89,0,50,11,23,6,37,45,5,37,50,85,32,28,42,35,29,0,28,76,39,39,63,40,10,17,58,36,53,25,40,28
2020-01-19,49,45,63,53,33,36,30,20,1,56,27,24,29,95,7,93,27,33,19,12,0,19,14,18,80,37,31,27,30,20,37,10,64,67,12,3,42,49,24,23,6,30,36,35,10,10,13,43,56,45,37,51,49,52,24,23,38,43,44,27,19,5,73,12,39,100,37,37,4,41,53,31,28,30,7,27,30,6,83,46,56,2,81,7,28,23,61,21,19,16,7,46,51,13,25,0,30,17,56,37,35,72,15,33,61,22,33,24,20,9,21,42,33,37,82,18,29,41,100,61,15,0,31,58,44,34,44,92,10,3,65,50,53,27,46,22
2020-01-26,53,32,55,41,96,53,32,20,4,36,37,14,14,82,9,41,0,0,44,9,20,19,19,31,35,34,19,55,31,15,30,14,21,0,10,17,19,56,26,34,12,15,31,39,11,11,19,32,53,22,18,46,24,51,46,38,52,63,70,31,28,5,28,41,32,31,17,40,3,46,49,33,35,52,26,38,10,7,15,58,23,2,46,4,28,56,31,41,19,32,10,68,32,65,29,5,34,21,55,47,33,45,13,28,51,0,51,20,30,4,34,66,32,31,57,0,34,75,55,0,0,0,22,53,17,31,35,63,12,17,36,41,47,47,65,11
2020-02-02,38,51,48,17,0,61,34,9,2,39,35,27,28,100,5,45,26,0,29,19,7,18,7,15,39,38,20,31,22,0,100,16,0,48,6,3,56,33,21,45,6,14,31,34,17,17,9,26,48,11,25,25,33,50,29,18,42,55,52,21,28,3,17,23,35,34,20,8,21,45,34,31,35,70,32,57,14,6,50,45,37,37,43,12,27,50,33,53,9,50,8,32,20,13,57,0,19,31,34,53,49,41,19,7,36,22,45,18,26,10,13,20,0,23,54,0,35,11,51,0,15,0,36,30,52,21,35,60,11,0,54,57,41,33,35,46
2020-02-09,42,65,46,11,62,68,14,6,3,35,36,21,70,76,11,58,13,0,55,11,7,30,7,37,21,26,12,31,20,14,50,9,30,0,7,5,31,44,28,22,3,28,46,29,14,14,11,25,43,53,30,24,20,46,61,11,37,33,17,25,27,3,60,46,18,29,26,4,32,42,58,27,62,42,19,30,14,7,40,44,36,30,38,5,28,54,30,22,13,12,14,75,21,0,42,0,28,18,26,42,44,32,16,16,47,0,40,14,27,14,23,44,21,25,100,33,30,22,45,23,43,0,24,42,25,20,28,55,10,7,18,31,37,43,41,31
2020-02-16,46,64,39,28,0,84,36,13,2,39,32,7,41,57,14,66,0,10,35,11,13,6,11,19,42,23,13,28,17,14,27,7,0,31,20,11,36,31,25,35,3,46,26,36,9,9,10,43,48,21,23,12,16,55,17,19,46,48,42,14,44,5,41,23,21,30,25,12,20,61,42,28,38,24,31,22,5,6,5,34,18,15,32,5,32,27,100,10,4,21,8,68,30,0,32,7,9,26,46,26,48,28,35,22,59,21,31,10,31,10,26,79,31,23,64,49,29,27,47,11,21,0,48,38,21,35,33,45,10,10,26,12,36,61,36,27
2020-02-23,24,100,28,18,0,9,23,4,9,30,28,27,52,36,10,37,0,0,30,17,0,6,30,14,35,10,19,19,21,20,30,4,53,17,3,9,26,36,42,23,3,5,12,47,11,11,11,33,55,100,20,30,24,45,41,11,41,29,18,10,28,11,29,42,25,17,7,0,14,64,62,29,33,59,6,54,5,6,0,16,25,9,23,0,26,28,41,15,0,19,16,33,20,13,44,0,10,26,35,26,39,33,16,30,39,0,23,9,15,21,17,100,11,23,57,0,23,12,35,12,23,0,17,37,22,21,32,42,14,0,41,16,37,56,33,22
2020-03-01,35,81,37,5,0,56,25,32,12,41,50,39,60,50,9,17,0,59,38,24,12,17,8,24,36,11,18,14,25,14,39,5,19,15,7,5,24,42,100,25,5,31,11,55,8,8,9,59,54,10,23,46,25,41,69,18,61,46,40,44,25,20,26,38,30,11,100,15,100,58,44,37,35,66,18,45,4,3,23,35,37,14,45,6,35,46,40,43,4,77,12,38,22,23,22,30,22,30,38,41,49,34,34,53,29,20,25,28,29,19,22,49,35,32,89,0,30,26,36,11,14,0,15,43,59,54,40,58,14,6,58,41,50,57,80,39
2020-03-08,75,82,25,16,29,81,23,35,32,59,84,89,87,39,15,25,0,29,65,20,12,23,15,27,28,35,37,22,29,32,47,15,96,90,4,5,62,97,65,48,14,40,43,96,17,17,17,62,100,50,25,35,25,61,80,27,100,77,40,35,76,41,57,43,40,24,58,18,48,100,100,41,47,90,18,67,13,3,5,89,74,6,67,9,57,66,53,36,13,78,10,71,43,24,49,9,27,100,50,33,100,53,24,57,63,20,55,39,55,35,31,60,54,42,57,0,43,42,46,66,27,0,31,55,64,43,45,85,27,28,42,34,75,79,60,46
2020-03-15,100,89,31,16,58,48,69,20,65,54,82,67,69,41,15,50,12,58,42,24,12,17,17,27,56,22,22,17,19,50,34,13,28,15,17,31,41,74,74,39,13,9,36,77,25,25,14,55,84,89,18,45,23,95,42,12,80,45,39,30,75,100,33,58,24,12,48,47,30,89,83,31,36,60,12,49,22,6,9,58,62,14,36,6,57,10,44,32,34,51,12,79,29,58,62,27,22,77,31,25,63,30,19,87,89,39,34,30,33,29,44,30,29,25,50,0,31,26,28,22,40,0,18,81,63,37,29,65,20,15,45,26,94,64,34,39
2020-03-22,39,62,19,16,0,87,65,24,54,62,100,82,52,41,12,70,36,0,39,19,0,33,27,28,43,22,22,43,21,49,27,11,47,30,22,31,39,77,72,43,3,31,32,82,27,27,30,29,76,30,20,49,26,60,26,8,69,76,39,30,100,92,43,53,39,18,42,33,28,89,72,34,25,45,12,83,92,4,60,26,70,12,39,9,38,40,40,26,21,71,10,49,26,23,35,50,35,60,25,36,56,60,28,86,54,20,29,38,43,28,43,33,10,18,44,31,31,15,33,0,47,0,48,42,47,49,52,90,16,12,20,18,67,62,77,42
2020-03-29,29,50,0,25,27,23,70,27,46,38,74,56,66,39,6,55,23,18,57,25,6,5,18,17,41,12,11,34,14,42,26,37,27,70,16,5,43,65,59,66,10,12,47,41,25,25,19,41,61,66,16,29,22,65,25,6,55,34,67,29,48,57,44,25,30,8,54,49,22,83,56,32,44,59,28,62,53,10,65,28,54,4,71,23,37,38,42,14,12,68,12,47,16,11,66,43,13,46,29,20,60,49,5,45,41,19,35,73,35,53,23,28,5,16,43,44,45,25,24,51,32,0,26,46,60,51,37,60,13,12,39,63,49,46,47,43
2020-04-05,41,45,29,25,55,30,60,28,36,25,69,67,33,35,5,32,0,0,57,24,0,47,18,33,15,21,21,41,23,52,14,25,54,42,8,7,26,41,45,51,5,8,64,56,14,14,15,25,58,9,19,54,14,46,25,4,50,22,52,39,47,48,39,40,32,16,34,31,23,56,46,32,33,77,11,83,29,4,40,19,37,11,42,15,27,48,45,18,8,56,8,22,12,0,50,45,12,40,53,35,66,39,19,34,69,19,24,100,22,32,26,53,14,16,49,29,52,10,25,20,38,0,29,48,52,35,32,61,11,23,39,21,52,36,30,52
2020-04-12,41,62,29,15,0,15,60,32,36,37,64,67,59,41,3,47,23,0,57,19,24,32,30,46,38,25,25,29,22,56,17,31,27,14,10,15,34,47,52,53,15,21,44,52,21,21,31,58,47,28,28,39,17,49,35,25,46,36,59,22,63,36,49,50,12,21,31,45,23,48,50,32,38,53,22,43,58,3,13,28,48,6,28,20,24,39,43,18,40,81,6,30,23,11,13,32,25,38,29,24,47,43,12,46,39,56,24,46,33,21,26,32,28,16,47,0,38,20,28,20,32,0,29,37,52,44,25,58,12,15,85,17,60,39,28,40
2020-04-19,29,45,0,30,0,30,71,29,25,41,70,77,32,37,9,43,12,18,53,19,6,32,34,48,19,17,19,38,16,43,20,19,36,14,19,24,32,43,35,67,5,33,51,67,16,16,29,39,40,19,13,58,8,55,20,4,40,43,15,27,32,29,24,66,21,8,37,28,27,44,32,21,41,43,44,56,37,6,44,33,45,8,23,15,36,24,22,21,44,100,9,30,17,11,42,41,25,38,24,21,55,39,17,36,26,75,16,79,41,38,32,25,28,20,28,29,48,10,24,21,38,0,22,69,33,36,20,66,9,3,4,10,56,30,34,34
2020-04-26,46,46,24,10,28,30,79,29,28,39,75,85,51,54,5,23,23,0,27,18,6,0,20,50,19,10,23,50,26,43,20,28,100,28,9,12,37,90,36,73,15,25,50,37,20,20,83,39,34,38,27,54,11,36,60,10,41,23,30,25,8,30,27,51,16,19,63,35,33,59,45,25,29,47,44,72,29,6,31,14,42,17,54,15,26,19,36,18,44,68,13,45,14,22,4,26,4,28,30,50,38,46,14,67,40,0,24,39,56,25,26,32,33,17,42,15,34,25,27,21,32,0,43,58,45,25,13,67,10,6,20,56,87,42,35,43
2020-05-03,16,45,17,24,0,15,61,17,29,36,73,100,50,76,6,46,34,0,50,16,6,21,23,100,37,10,16,40,23,59,19,24,35,42,4,26,24,48,33,65,0,20,36,42,15,15,63,59,48,0,26,56,6,27,24,7,52,15,15,26,15,30,45,30,11,14,42,27,22,42,41,28,22,77,11,58,45,10,30,30,49,6,30,18,32,24,35,10,23,47,11,51,22,43,57,34,33,26,34,24,32,35,26,23,13,55,16,40,34,21,20,24,63,16,55,14,45,19,25,50,25,0,82,47,33,22,7,57,9,29,19,38,68,32,61,36
